UID_caps;caps_QC01A;caps_QC02A;caps_QC02;caps_QC03;caps_QC04A;caps_QC04B;caps_QC04C;caps_QC04D;caps_QC04E;caps_QC05_1;caps_QC05_2;caps_QC05_DO_QC05_1;caps_QC05_DO_QC05_2;caps_QC06A;caps_QC06B;caps_QC06C;caps_QC06D;caps_QC07;caps_QC08_1;caps_QC08_2;caps_QC08_3;caps_QC08_4;caps_QC08_5;caps_QC09A;caps_QC09B;caps_QC09C;caps_QC09D;caps_QC09E;caps_QC08B_1;caps_QC08B_2;caps_QC08B_3;caps_QC08B_4;caps_QC08B_5;caps_QC09A_2;caps_QC09B_2;caps_QC09C_2;caps_QC09D_2;caps_QC09E_2;caps_ccl_q01;caps_ccl_q02;caps_ccl_q03;caps_ccl_q04;caps_ccl_q05_1;caps_ccl_q05_2;caps_ccl_q05_3;caps_ccl_q05_4;caps_ccl_q05_5;caps_ccl_q05_6;caps_ALEA_C;caps_SliderOrder;caps_Slider_S1;caps_Slider_S2;caps_Slider_S3;caps_Slider_S4;caps_Slider_S5;caps_Choix_QC09A;caps_Choix_QC09B;caps_Choix_QC09C;caps_Choix_QC09D;caps_Choix_QC09E;caps_Choix_QC09A_2;caps_Choix_QC09B_2;caps_Choix_QC09C_2;caps_Choix_QC09D_2;caps_Choix_QC09E_2;caps_Device;caps_Version;caps_QC04_DO_QC04E;caps_QC04_DO_QC04D;caps_QC04_DO_QC04C;caps_QC04_DO_QC04B;caps_QC04_DO_QC04A;caps_QC04_DO_transition;caps_QC06_DO_transition;caps_caps_QC06_DO_QC06D;caps_QC06_DO_QC06C;caps_QC06_DO_QC06B;caps_QC06_DO_QC06A;cal_AGE;cal_DIPL;cal_SEXE;cal_TUU;cal_ZEAT;PDSPLT_INIT;POIDS_INIT;panel;POIDS_caps;PDSPLT_caps;eayy_a3_rec;eayy_a4_rev;eayy_a5;eayy_a5c_rec;eayy_b1_rev;eayy_b10a;eayy_b11;eayy_b11cjt;eayy_b18_rec;eayy_b18c;eayy_b18ccjt;eayy_b18cjt_rec;eayy_b1b;eayy_b1bcjt;eayy_b1cjt_rev;eayy_b2_11a_rec;eayy_b2_11acjt_rec;eayy_b25_rec;eayy_b25cjt_rec;eayy_b5;eayy_b5a_rec;eayy_b5acjt;eayy_b5d_rec;eayy_b6a_12a_rec;eayy_b6b_12b_rec;eayy_b7b_rec;eayy_b8_rec;eayy_b8cjt_rec;eayy_c1_rec;eayy_c1jeu;eayy_c8;eayy_c8a_rec;eayy_c8b_rec;eayy_d1;eayy_d2_rev;eayy_d3;eayy_d5a;eayy_d6;eayy_d7_rev_som;eayy_e1a;eayy_e1b;eayy_e1c;eayy_e1d;eayy_e1e;eayy_e1f1;eayy_e1f2;eayy_e1g;eayy_e1h;eayy_e1i;eayy_e1j;eayy_e2a_rec2;eayy_e2auc2;eayy_e2auc_source2;eayy_e3_som;eayy_e4;eayy_e5;eayy_e6;eayy_f1_rev;eayy_f1a1;eayy_f3_rev;eayy_f4;eayy_f6a;eayy_f7_som;eayy_f7ter;eayy_f9;eayy_g1_1;eayy_g1_2;eayy_g3a;eayy_g3b;eayy_g3c;eayy_g3d;eayy_g5;eayy_g6_1;eayy_g6_2;eayy_g6_3;eayy_g6_4;eayy_g7;eayy_g8a;eayy_g8b;eayy_g8c;eayy_h_c11;eayy_h_teo1;eayy_h5_rev;eayy_i1;eayy_i2;eayy_i8;eayy_i11_rev_22;eayy_i11a_22;eayy_i12_rev_22;eayy_i12a_22;eayy_j1;eayy_k1_rec;eayy_k2_rec;eayy_k3;eayy_pcs29_2020;eayy_pcs18_2020;eayy_pcs6_2020;eayy_pcs6cjt_2020;eayy_typmen5;eayy_vague
990;1;1;1;3;8;7;6;8;7;2;1;1;2;5;8;8;8;2;6;7;7;6;7;2;2;2;2;7;6;7;7;6;7;2;2;2;2;7;5;3;3;9999;3;4;2;3;4;2;2;S4|S1|S3|S2|S5;7;6;7;6;7;2;2;2;2;7;2;2;2;2;7;6666;1;3;4;2;6;5;1;1;5;2;4;3;4;2;1;6;9;1,33663452477525;1,2302776335217;2;1,30976954289459;1,42300392471403;1;5;3;6666;7;3;1;6666;6;2;6666;6666;2;6666;6666;4;6666;2;6666;6666;1;6666;6666;6;6666;8;4;6666;1;1;1;2;1;1;6666;2;1;3;1;2;2;2;2;1;2;2;2;2;2;2;10;9;1;4;2;3;1;4;6;2;3;6;0;1;7;1;4;1;1;2;1;2;2;2;2;1;3;1;6666;4;2;1;7;2;2;3;1;8;1;3;4;5;8;2;48;48;4;6666;1;2024
1402;2;1;1;3;7;5;6;5;3;2;3;1;2;4;5;5;6;2;3;7;7;1;7;2;2;2;2;7;3;7;7;1;7;2;2;2;2;7;8;4;3;9999;3;5;2;3;3;2;1;S2|S3|S5|S4|S1;7;3;7;1;7;2;2;2;2;7;2;2;2;2;7;Mobile;1;4;5;2;3;6;1;1;3;5;2;4;5;2;1;4;2;0,753413701748841;0,379007962972179;2;0,375425696273877;0,750046693890027;1;4;1;7;5;6666;1;6666;9;3;4;10;2;1;1;4;2;1;2;6666;1;1;6666;6;6666;2;3;6666;2;1;1;2;1;1;6666;1;5;2;0;1;2;2;1;2;2;2;2;2;2;2;12;9;1;1;2;3;3;8;4;1;4;4;0;3;5;2;1;2;2;2;1;2;2;2;1;2;3;2;2;4;1;2;6;2;3;7;1;7;1;2;3;8;9;5;37;36;3;4;3;2025
1532;2;1;1;4;9;8;9;7;3;3;4;1;2;7;8;9;3;2;7;2;8;7;7;2;2;2;2;8;7;2;8;7;7;2;2;2;2;8;8;4;4;9999;4;4;2;2;4;2;2;S2|S4|S1|S5|S3;8;7;7;2;7;2;2;2;2;8;2;2;2;2;8;6666;1;3;4;6;5;2;1;1;5;3;4;2;5;1;1;4;7;0,628128366271314;0,465040337263796;2;0,489002412917562;0,787243312578077;1;4;1;7;5;6666;6666;1;11;5;1;1;1;2;5;1;4;6666;2;6666;2;6666;6666;6666;6666;11;6666;3;2;1;2;6666;6666;1;6666;1;2;2;0;2;1;2;1;2;2;2;2;2;2;2;12;10;1;1;2;4;3;8;5;1;3;4;1;3;7;1;2;2;2;2;4;2;1;2;2;2;3;3;1;4;2;1;7;2;2;5;1;7;1;2;2;8;8;1;46;46;4;4;3;2025
842;2;2;6666;3;8;5;8;8;6;3;3;2;1;5;7;8;7;1;5;8;5;4;10;1;2;2;2;8;5;8;5;3;10;1;2;2;2;8;9;4;4;9999;4;3;1;1;4;2;1;S4|S3|S5|S2|S1;10;4;8;5;5;1;2;2;2;8;1;2;2;2;8;Mobile;1;2;3;4;5;6;1;1;2;5;4;3;4;2;2;4;2;0,561459149848648;0,302979007682827;2;0,314286442326708;0,597341746383329;1;1;2;4;1;6666;6666;6666;9;3;3;9;1;1;1;4;4;2;2;1;1;1;4;6;6666;7;4;2;1;1;2;6666;6666;1;6666;3;4;2;0;1;2;2;2;2;2;2;2;2;2;2;9;8;1;3;2;5;3;8;4;4;3;2;2;3;3;2;4;2;2;2;1;2;2;2;1;1;2;4;6666;1;1;1;7;4;2;5;2;6666;1;2;2;2;4;2;46;46;4;4;1;2025
386;2;1;1;3;10;5;10;10;0;3;3;2;1;5;8;6;0;1;5;9;6;9;7;1;2;2;1;5;5;9;6;9;7;1;2;2;1;5;6;4;3;9999;3;3;2;2;4;2;1;S4|S1|S2|S3|S5;9;6;9;5;7;1;2;2;1;5;1;2;2;1;5;Mobile;1;4;2;5;6;3;1;1;2;5;4;3;3;2;1;0;4;0,652240000254919;0,370263892729196;2;0,395257661819703;0,73839188766047;1;4;1;4;1;6666;6666;6666;10;4;4;10;1;1;1;4;4;2;2;1;1;1;1;6;6666;8;3;4;3;2;2;6666;6666;1;6666;3;4;9999;2;1;2;2;2;2;2;2;2;2;2;2;12;9;1;1;2;4;3;8;2;2;3;5;0;3;3;4;2;2;1;1;1;2;2;2;2;1;4;1;4;4;2;1;7;4;4;6;1;9999;1;3;2;6;5;3;38;36;3;3;4;2025
567;1;1;1;3;10;0;5;1;0;5;2;1;2;0;0;10;2;1;10;1;1;7;0;2;9999;2;2;5;10;1;1;7;0;2;9999;2;2;5;5;3;3;9999;3;3;3;2;3;3;2;S3|S2|S5|S1|S4;7;1;10;0;1;2;6666;2;2;5;2;6666;2;2;5;Mobile;1;5;4;2;6;3;1;1;5;2;4;3;5;3;1;6;9;0,451295490645974;0,657337006914187;2;0,760739840838167;0,531510580175437;1;4;1;2;1;6666;6666;1;6;2;3;8;1;2;5;4;2;2;2;1;1;6666;4;2;6666;2;1;6666;2;1;1;1;1;3;2;2;2;3;1;1;2;2;1;2;2;2;2;2;2;2;11;7;1;1;2;3;1;7;3;1;2;3;1;3;5;1;4;1;1;1;1;2;2;2;2;1;2;9999;2;4;2;1;7;4;4;5;1;6;1;1;1;6;7;1;63;61;6;3;3;2025
142;1;2;6666;3;9;8;0;0;0;1;1;2;1;0;0;0;0;1;0;0;0;0;0;2;2;2;2;0;5;0;0;0;0;2;2;2;2;0;3;4;4;9999;2;5;4;2;2;2;2;S1|S2|S3|S4|S5;0;0;0;0;0;2;2;2;2;0;2;2;2;2;0;6666;1;5;4;3;2;6;1;1;4;2;3;5;2;2;1;8;1;1,61286633989377;0,944769020229905;2;1,18265469797628;2,04261938620285;1;1;3;6666;1;6666;6666;6666;10;4;6666;6666;1;6666;6666;4;6666;2;6666;1;1;6666;2;6;6666;7;4;6666;1;1;2;6666;6666;1;6666;2;5;4;4;1;1;2;2;2;2;2;2;2;1;2;11;10;1;5;1;2;1;4;3;1;2;2;0;3;2;4;4;1;2;2;1;1;2;2;2;1;2;1;6666;4;2;1;7;3;4;8;2;6666;2;6666;3;8;9;5;37;36;3;6666;1;2025
1124;2;1;3;1;7;5;7;6;7;4;4;2;1;3;9999;8;8;2;6;6;3;9;9;2;2;2;2;8;6;6;3;9;9;2;2;2;2;8;5;3;9999;1;3;4;2;1;3;2;1;S1|S3|S2|S4|S5;6;3;6;9;9;2;2;2;2;8;2;2;2;2;8;Mobile;1;5;3;4;2;6;1;1;2;5;3;4;6;2;2;4;8;0,240452465318774;0,132796685033225;2;0,133710247975447;0,227910153718914;1;7;3;6666;5;6666;1;6666;10;4;6666;6666;2;6666;6666;5;6666;2;6666;6666;2;6666;6666;10;6666;10;3;6666;1;1;1;3;1;1;6666;1;5;5;0;2;2;2;1;2;2;2;2;2;2;2;9;8;1;2;2;4;1;8;6;5;3;3;4;2;7;1;9999;3;3;2;1;2;2;2;2;1;3;2;6666;3;1;4;1;3;2;7;1;7;1;2;2;5;3;2;43;41;4;6666;1;2025
776;2;1;1;3;8;7;6;7;6;4;3;2;1;6;6;5;5;1;7;6;5;4;6;2;2;2;2;6;7;6;5;4;6;2;2;2;2;6;6;4;3;9999;3;3;2;2;3;2;2;S1|S2|S3|S4|S5;7;6;5;4;6;2;2;2;2;6;2;2;2;2;6;6666;1;4;6;3;5;2;1;1;3;4;5;2;6;2;1;1;5;0,39872017366191;0,17220727064992;2;0,164530635240327;0,377876266635084;1;3;1;7;5;6666;1;1;10;4;3;8;2;2;5;4;2;2;2;6666;1;6666;6666;4;6666;7;4;6666;2;1;2;6666;6666;1;6666;1;5;2;0;2;2;2;1;2;2;2;2;2;1;2;12;10;1;3;2;5;3;8;4;2;3;4;1;1;2;3;1;1;2;2;2;2;2;2;1;1;2;3;1;4;1;2;7;2;3;7;1;7;1;2;2;6;7;2;46;46;4;6666;3;2025
1327;2;1;1;3;8;8;8;5;8;3;2;2;1;5;8;8;5;2;9;7;7;8;9;2;2;2;2;8;9;7;7;8;9;2;2;2;2;8;6;4;3;9999;4;3;1;3;3;2;1;S3|S4|S5|S2|S1;9;8;9;7;7;2;2;2;2;8;2;2;2;2;8;Mobile;1;2;5;6;3;4;1;1;4;5;3;2;4;2;2;6;2;0,60040661569331;0,318841908424144;2;0,337348634161584;0,639222593354023;1;5;3;6666;1;6666;6666;6666;5;1;6666;6666;1;6666;6666;4;6666;2;6666;1;1;6666;2;3;6666;7;3;6666;2;2;2;6666;6666;2;6666;1;1;2;1;1;2;2;2;2;1;2;2;2;2;2;8;4;1;1;2;2;1;6;4;5;2;4;1;3;8;1;4;2;2;3;1;2;2;2;1;2;4;1;6666;3;2;1;7;3;3;2;1;4;1;1;3;4;7;3;46;46;4;6666;2;2025
619;2;1;1;3;6;6;7;7;6;4;4;2;1;6;4;6;3;1;6;5;4;6;5;2;2;2;2;5;5;4;3;5;4;2;2;2;2;5;4;4;2;9999;4;4;4;3;3;3;2;S1|S2|S3|S5|S4;6;5;4;5;6;2;2;2;2;5;2;2;2;2;5;6666;1;4;2;3;6;5;1;1;4;3;2;5;3;1;1;6;8;0,848778797759703;0,759745460060329;2;0,915346822220999;1,18083054273639;1;4;1;5;1;6666;6666;6666;11;5;5;11;1;1;1;4;1;2;6666;1;1;1;4;6;6666;8;4;6666;4;3;2;6666;6666;2;6666;1;3;2;2;2;1;2;2;2;1;2;2;2;2;2;13;10;1;3;2;5;1;7;5;4;3;3;1;3;4;2;1;2;2;2;2;1;2;1;1;1;3;1;1;3;2;1;7;3;3;7;1;7;1;2;2;5;6;4;38;36;3;3;4;2025
1102;2;1;1;4;9;6;8;8;7;5;5;2;1;7;6;10;6;1;8;5;5;6;8;2;2;2;2;7;8;5;5;6;8;2;2;2;2;7;7;3;3;9999;3;3;2;2;2;3;1;S3|S4|S2|S5|S1;8;5;8;5;6;2;2;2;2;7;2;2;2;2;7;Mobile;1;5;6;4;3;2;1;1;3;5;4;2;5;3;1;1;4;1,07746861475454;0,822923077367402;2;0,903454291828466;1,2680387508273;1;4;1;7;5;6666;1;6666;6;2;2;6;2;1;1;4;4;2;2;6666;1;1;6666;2;6666;1;2;4;2;1;1;2;1;1;6666;1;5;1;1;1;1;2;1;2;2;2;2;2;1;2;11;7;1;2;2;4;3;7;2;1;2;3;0;3;4;2;1;1;1;2;1;1;2;2;1;2;3;3;2;4;1;2;7;3;3;7;1;6;1;1;3;4;4;1;64;61;6;6;3;2025
320;2;1;1;3;9;9;9;8;7;1;1;2;1;0;10;6;8;2;8;10;7;9;7;1;2;2;2;3;8;10;7;9;7;1;2;2;2;3;9;4;3;1;3;4;2;2;2;2;2;S3|S2|S4|S1|S5;9;10;8;7;7;1;2;2;2;3;1;2;2;2;3;Mobile;1;3;2;6;4;5;1;1;5;4;2;3;4;1;2;6;8;0,7942396360219;0,654017755923857;2;0,742995241829656;1,05054082273704;1;5;3;6666;1;6666;6666;6666;11;5;6666;6666;1;6666;6666;2;6666;2;6666;1;1;6666;4;6666;9;9;6666;6666;2;1;2;6666;6666;3;2;1;2;5;2;1;2;2;2;2;2;2;2;2;1;1;11;7;1;1;2;4;3;7;6;5;3;6;0;3;8;4;4;2;2;2;1;2;2;1;1;2;2;3;6666;1;1;4;9999;3;3;3;2;6666;2;6666;3;3;8;5;34;32;3;6666;2;2025
1288;2;2;6666;3;5;8;9999;2;8;1;1;1;2;2;8;8;8;2;10;8;10;8;7;1;1;1;1;0;10;8;10;8;7;1;1;1;1;0;5;4;9999;9999;3;4;2;1;2;3;1;S4|S1|S2|S3|S5;8;10;8;10;7;1;1;1;1;0;1;1;1;1;0;6666;1;2;3;4;6;5;1;1;3;4;5;2;2;2;1;0;8;2,33051356417285;1,37204588870403;2;1,62372116220547;2,95063764545509;1;2;1;5;1;6666;6666;6666;9;3;4;10;1;1;1;2;4;2;2;1;1;1;1;6666;7;2;6666;3;2;1;2;6666;6666;2;6666;1;2;2;0;1;2;2;2;2;2;2;2;2;2;2;11;8;1;2;2;4;1;8;4;5;3;4;1;3;10;4;1;2;3;2;2;2;2;2;1;2;4;2;2;4;2;1;7;3;4;0;1;10;1;4;2;8;8;1;69;69;6;4;3;2025
501;2;1;1;4;6;4;7;8;6;4;4;2;1;6;7;7;7;2;8;4;5;4;8;2;2;2;2;7;8;4;8;4;8;2;2;2;2;7;7;4;4;9999;3;3;2;2;3;2;1;S5|S4|S3|S2|S1;8;4;5;4;8;2;2;2;2;7;2;2;2;2;7;Mobile;1;3;5;4;6;2;1;1;4;3;2;5;6;3;1;8;1;1,23095013539547;0,983123630598596;2;1,19804669964513;1,39041025513601;1;4;1;7;5;6666;1;1;7;2;4;10;2;2;5;4;4;1;1;6666;1;6666;6666;6;6666;6;3;3;2;1;1;3;1;1;6666;1;5;2;0;2;2;2;1;2;2;2;2;2;2;2;13;10;1;2;2;5;3;7;3;3;3;3;1;3;6;3;2;2;2;1;1;2;2;2;1;2;3;3;1;4;1;1;4;1;4;8;1;9;1;2;3;7;5;2;37;36;3;3;3;2025
992;2;1;1;5;5;6;4;4;5;4;4;1;2;2;1;2;4;2;6;4;1;6;3;2;2;2;2;8;6;4;1;6;3;2;2;2;2;8;8;4;3;9999;4;4;2;2;3;2;1;S1|S2|S5|S3|S4;6;4;6;3;1;2;2;2;2;8;2;2;2;2;8;Mobile;1;5;4;3;6;2;1;1;2;4;5;3;5;1;2;4;5;0,496031504014497;0,407233851283855;2;0,418253082936758;0,621762175862133;1;1;3;6666;1;6666;6666;6666;11;5;6666;6666;1;6666;6666;5;6666;2;6666;1;1;6666;2;3;6666;10;3;6666;2;1;1;1;2;1;6666;1;2;2;0;1;2;2;2;2;2;2;2;2;2;2;8;4;1;4;2;2;1;3;3;4;2;2;0;2;4;2;4;2;1;2;1;2;2;2;1;2;2;1;6666;3;2;2;6;3;3;6;1;13;1;2;3;3;4;5;43;41;4;6666;2;2025
56;2;1;1;1;10;7;10;8;7;3;2;1;2;6;10;10;10;2;9;7;5;5;10;1;2;1;2;10;9;7;5;5;10;1;2;1;2;10;4;4;4;9999;3;5;2;2;3;2;1;S3|S1|S4|S2|S5;7;5;9;5;10;1;2;1;2;10;1;2;1;2;10;Mobile;1;2;3;5;4;6;1;1;4;3;5;2;3;1;2;8;1;1,29063192384044;1,11708405736834;2;1,33543998284397;1,79481220516344;1;4;1;4;1;6666;6666;6666;11;5;4;10;1;1;1;4;4;2;1;1;1;1;4;6;6666;8;3;3;3;2;1;1;2;1;6666;2;3;5;0;1;2;2;2;2;2;2;2;2;2;2;13;10;1;3;2;5;3;6;4;2;3;3;0;3;3;1;4;2;1;2;2;2;2;2;1;1;2;2;3;1;2;1;7;3;3;4;1;7;1;2;2;3;5;5;37;36;3;3;4;2025
1282;2;1;1;3;9999;6;3;6;3;2;3;1;2;5;6;6;7;2;7;5;7;5;7;1;1;1;1;5;7;10;10;5;7;1;1;1;1;5;7;4;4;9999;4;3;2;3;4;1;1;S5|S4|S3|S2|S1;7;5;7;5;7;1;1;1;1;5;1;1;1;1;5;Mobile;1;5;6;2;4;3;1;1;5;2;4;3;5;2;2;1;9;0,65679369416754;0,333703464978587;2;0,302327632401029;0,653812043884857;1;1;3;6666;1;6666;6666;6666;8;3;6666;6666;1;6666;6666;2;6666;1;6666;1;1;6666;4;6666;10;11;6666;6666;1;1;1;1;1;3;2;2;1;5;1;1;2;2;2;2;2;2;2;2;2;2;11;9;1;4;2;4;3;8;2;5;3;4;2;1;6;4;2;2;2;1;1;2;2;2;2;1;2;1;6666;4;1;1;7;2;2;4;1;8;1;2;2;4;2;2;33;32;3;6666;1;2025
667;2;1;1;4;8;8;8;8;6;2;2;2;1;7;7;10;7;2;7;7;7;7;9;2;2;2;2;7;7;7;7;7;9;2;2;2;2;7;8;4;4;9999;4;4;2;2;3;2;2;S2|S1|S3|S4|S5;7;7;7;7;9;2;2;2;2;7;2;2;2;2;7;Mobile;1;5;2;6;4;3;1;1;2;5;3;4;3;1;1;6;7;0,446286320288448;0,614219433542684;2;0,729558706445467;0,620759972839491;1;4;1;5;1;6666;6666;6666;11;5;5;11;1;1;1;3;5;1;2;1;1;1;4;6;6666;1;4;3;4;3;2;6666;6666;2;6666;1;2;5;2;1;2;2;2;2;1;2;2;2;2;2;13;9;1;4;2;5;3;7;4;5;3;5;1;3;7;1;2;3;1;2;2;2;2;2;1;2;4;2;3;4;1;1;7;2;2;3;1;4;1;2;2;8;8;2;37;36;3;3;4;2025
538;2;2;6666;4;5;5;5;5;5;4;4;1;2;4;5;9999;5;2;10;10;10;9999;9999;2;9999;1;2;4;5;5;5;5;5;1;9999;2;2;5;5;3;3;9999;3;3;3;2;2;2;1;S2|S4|S5|S1|S3;6666;10;6666;10;10;2;6666;1;2;4;1;6666;2;2;5;Mobile;1;3;4;6;2;5;1;1;4;3;5;2;2;4;1;6;8;3,16292512721587;2,98277315992679;2;3,590703565325;3,17628715166043;1;1;3;6666;1;6666;6666;6666;6;2;6666;6666;1;6666;6666;2;6666;1;6666;1;1;6666;2;6666;2;3;6666;6666;1;1;2;6666;6666;1;6666;2;1;5;1;2;2;2;2;2;2;2;2;2;2;2;8;7;9996;5;2;5;3;5;7;2;1;7;2;3;5;2;3;3;3;3;3;2;1;2;2;2;3;3;6666;3;1;2;6;3;3;5;3;6666;2;6666;2;4;5;2;52;51;5;6666;1;2025
906;1;2;6666;3;6;5;6;6;6;2;3;1;2;5;7;5;5;1;6;7;4;4;6;1;2;1;1;7;6;7;8;4;6;1;2;1;1;7;6;2;3;9999;3;3;3;3;4;3;1;S4|S1|S2|S3|S5;7;4;4;6;6;1;2;1;1;7;1;2;1;1;7;Mobile;1;5;2;6;4;3;1;1;4;3;2;5;3;2;1;4;2;2,75448839341282;1,49856701461684;2;1,65753586133633;3,11923950491243;2;3;2;6;1;6666;6666;6666;5;1;4;10;1;2;3;5;6666;1;6666;3;2;6666;3;3;6666;5;2;6666;1;1;1;1;1;2;6666;3;3;2;2;2;2;2;3;3;3;1;1;3;3;2;7;5;1;2;2;4;9999;8;3;4;3;4;2;3;5;2;2;3;4;4;3;2;2;1;1;2;3;3;6666;2;2;3;5;3;3;7;4;6666;4;6666;3;5;7;1;62;61;6;6666;1;2025
1194;2;1;3;4;9999;6;9999;9999;6;4;3;2;1;8;9999;9999;6;1;7;7;3;7;9999;1;2;2;2;8;7;7;3;7;5;1;2;2;2;8;7;4;4;9999;3;5;2;2;2;3;2;S3|S1|S4|S5|S2;7;6666;7;3;7;1;2;2;2;8;1;2;2;2;8;6666;1;2;4;5;6;3;1;1;2;3;4;5;5;2;2;6;3;1,45151200229168;0,771464146859233;2;0,747934817358844;1,44573499378926;1;4;1;7;5;6666;1;1;10;4;1;1;2;2;5;5;4;2;2;6666;2;6666;6666;10;6666;11;2;3;2;1;1;3;1;1;6666;1;5;2;0;1;2;2;1;2;2;2;2;2;2;2;11;7;1;5;1;5;3;8;6;5;3;6;1;3;7;2;1;3;2;3;1;2;1;2;2;2;3;1;4;3;1;2;7;3;2;7;1;7;1;2;3;4;9999;4;43;41;4;3;3;2025
1558;2;1;1;4;7;6;8;8;9999;2;2;2;1;6;3;8;2;9999;0;9999;9999;9999;9999;2;2;2;1;5;0;5;5;5;5;2;2;2;1;5;5;4;3;1;5;5;2;2;5;2;1;S4|S5|S2|S1|S3;6666;6666;6666;0;6666;2;2;2;1;5;2;2;2;1;5;Mobile;1;2;3;6;5;4;1;1;4;2;3;5;4;1;2;6;9;0,413282336516204;0,345466553505881;2;0,388260519152456;0,546682315890152;1;4;1;5;1;6666;6666;6666;11;5;1;1;1;1;5;4;2;1;2;1;1;2;3;6;6666;8;4;6666;2;1;1;2;1;2;6666;1;4;2;0;1;2;2;1;2;2;2;2;2;2;2;13;10;1;2;2;4;3;8;5;5;3;4;1;3;6;1;1;3;2;2;2;1;2;2;2;1;2;2;3;2;1;1;7;1;2;5;1;7;1;2;1;3;1;2;38;36;3;3;3;2025
1069;1;2;6666;3;5;7;7;7;3;1;1;1;2;5;5;8;5;2;5;7;2;5;7;1;2;2;1;7;5;7;2;5;7;1;2;2;1;7;4;3;3;9999;3;2;3;2;3;2;2;S1|S2|S4|S5|S3;5;7;7;2;5;1;2;2;1;7;1;2;2;1;7;Mobile;1;2;6;5;4;3;1;1;3;4;2;5;5;2;1;8;1;2,43193871172388;1,30779081047754;2;1,33483241034575;2,42121818564834;1;4;1;7;1;6666;6666;6666;8;3;4;10;1;1;1;1;4;6666;2;6666;1;1;6666;6666;6666;11;6666;1;2;1;2;6666;6666;3;2;2;5;5;2;1;1;2;2;2;2;2;2;2;2;2;12;9;2;3;1;4;3;7;3;2;3;3;1;3;5;1;1;2;2;2;1;2;2;2;1;2;4;2;2;4;1;2;6;1;4;8;1;6;1;1;3;5;3;2;35;32;3;5;3;2025
1324;2;2;6666;4;5;5;10;4;2;3;3;2;1;3;6;10;2;1;5;7;5;6;3;2;2;2;2;9;5;7;5;6;3;2;2;2;2;9;6;3;3;9999;3;3;2;1;4;2;1;S5|S1|S2|S3|S4;7;5;6;3;5;2;2;2;2;9;2;2;2;2;9;Mobile;1;3;5;4;6;2;1;1;5;4;2;3;6;3;2;8;1;2,02192547055189;1,63969269397262;2;1,96487359606163;2,28383470329801;1;4;1;6;5;6666;1;1;6;2;1;4;2;2;5;4;4;1;2;6666;1;6666;6666;6;6666;6;4;4;2;1;1;2;1;1;6666;2;5;5;5;2;2;2;1;2;2;2;2;2;2;2;12;10;1;4;1;3;3;8;4;3;4;4;0;3;4;3;4;2;3;3;1;2;2;2;1;1;5;2;2;3;1;2;6;2;3;8;1;9;1;2;2;5;4;2;37;36;3;3;3;2025
1576;2;1;1;3;5;5;5;5;5;5;3;1;2;8;8;5;5;9999;9;2;9;8;8;2;2;2;2;5;9;2;9;8;8;2;2;2;2;5;5;4;4;9999;2;5;5;5;5;5;1;S1|S2|S3|S5|S4;9;2;9;8;8;2;2;2;2;5;2;2;2;2;5;Mobile;1;6;3;2;5;4;1;1;2;5;3;4;3;4;2;6;7;1,64918199076439;1,50121823248826;2;1,9730006674315;2,22712490070287;3;4;1;7;1;6666;6666;6666;1;1;1;1;1;1;1;6;1;2;6666;1;1;1;4;10;6666;2;6666;6666;4;2;2;6666;6666;2;6666;1;4;1;3;1;1;2;2;2;2;2;2;2;1;2;11;5;1;2;2;2;1;5;3;2;2;3;0;3;9999;1;1;2;2;2;1;1;2;2;2;1;4;1;3;4;1;2;6;4;3;5;2;6666;2;6666;2;3;3;3;56;56;5;2;4;2025
1438;1;1;3;3;8;5;5;5;5;3;2;1;2;6;5;7;5;2;6;6;9999;9999;5;1;2;2;2;5;6;6;5;5;5;1;2;2;2;5;6;2;2;9999;4;4;3;3;3;3;2;S1|S3|S2|S4|S5;6;6666;6;6666;5;1;2;2;2;5;1;2;2;2;5;Mobile;1;2;3;6;5;4;1;1;5;4;2;3;2;2;2;1;5;3,11679509077722;1,71104100443982;2;1,93016941881132;3,17628715166043;9999;4;1;4;8;3;1;6666;8;3;5;11;2;1;1;6;4;1;2;6666;1;1;6666;10;6666;7;6666;4;6;4;2;6666;6666;2;6666;1;3;2;1;1;1;1;2;2;1;2;2;2;2;2;11;3;2;1;2;4;1;6;6;2;3;5;0;3;5;1;1;3;3;1;1;1;2;2;1;1;3;2;3;2;1;4;1;3;2;4;2;6666;2;6666;3;5;3;3;46;46;4;3;5;2025
1138;2;1;1;4;10;10;10;10;9999;2;1;1;2;8;10;10;10;2;10;1;10;10;10;1;2;1;2;6;10;0;10;10;10;1;2;1;2;6;10;4;3;9999;4;5;1;1;4;1;1;S2|S4|S3|S1|S5;10;10;10;1;10;1;2;1;2;6;1;2;1;2;6;Mobile;1;3;5;4;2;6;1;1;4;3;5;2;4;3;2;0;8;0,992563707670876;0,846768652774911;2;0,981275794251329;1,23586056503087;1;5;3;6666;1;6666;6666;6666;7;2;6666;6666;1;6666;6666;2;6666;2;6666;1;1;6666;5;6666;8;10;6666;6666;2;1;1;2;2;1;6666;1;5;1;4;1;2;2;2;2;2;2;2;2;2;2;8;4;1;0;2;2;3;4;4;4;2;7;1;3;0;1;4;1;1;1;2;2;1;2;2;2;4;2;6666;3;1;2;6;4;4;2;1;1;1;3;4;2;3;2;45;41;4;6666;2;2025
